what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1349893801231
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349893809819
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349893815658
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349893815689
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1349893850477
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1349893854190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349893858340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349893924536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349893927281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349893927594
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1349893927610
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349893947380
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894011161
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349894011833
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1349894031941
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894033002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894132452
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1349894170563
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1349894172466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894182918
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894184057
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894185118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894185353
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1349894185368
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349894193861
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894227884
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894228992
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894229086
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894230817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894235638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894236917
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894237853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894238088
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1349894238103
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349894242960
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894264925
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894266485
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894267499
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894267796
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1349894267812
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349894272262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1349894283073
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1349894283182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1349894285522
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894287410
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894287695
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1349894287711
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349894317911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1349894329268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894330859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894623688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894626059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894626340
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1349894626340
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349894655873
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894657698
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894667308
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894669601
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894669850
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1349894669866
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349894682509
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894684272
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894727047
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1349894729262
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1349894729356
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1349894729387
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1349894729403
opened,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1349894729528
opened,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1349894729606
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1349894729840
started,bundle,org.eclipse.team.cvs.ssh2,3.2.300.I20110511-0800,"org.eclipse.team.cvs.ssh2",1349894729855
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1349894731431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894736594
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894752590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894758642
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894763525
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349894763915
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349894763978
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1349894767566
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1349894779890
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1349894782183
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894792962
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894793836
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1349894793836
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1349894804740
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894807252
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894818874
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1349894819046
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349894826456
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349894826580
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349894839762
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349894840589
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349894840589
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349894842337
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894871945
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894909729
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894926187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349894927623
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349894929073
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1349894992129
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895002316
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895014234
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895027057
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895029865
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895058148
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895062844
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895085885
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895086743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895088334
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895089223
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895092203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895109441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895146132
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895149034
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1349895168019
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1349895184040
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895188471
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895188549
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1349895215178
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895216769
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895216878
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895248515
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895248515
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895250231
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895250231
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1349895266705
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895266892
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895266954
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895294473
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895295658
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895298435
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895299808
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1349895306828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1349895307203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1349895307686
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1349895307858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1349895308373
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1349895308544
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1349895308716
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1349895309043
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1349895309199
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1349895309262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1349895309449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1349895309652
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1349895309761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1349895309964
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895394594
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895407776
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895412425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895412534
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895418415
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895418602
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895442782
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895446729
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895498537
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895503435
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895515182
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895536601
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895537802
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895539144
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1349895539549
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895546835
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895549955
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895549970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895554369
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895560937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895581264
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895629842
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895642073
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895643024
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895645162
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895646425
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1349895646815
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895651542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895655380
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895675424
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895681992
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895683068
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1349895683474
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895685908
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895687873
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895762332
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895769961
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895771021
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895772051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895772302
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1349895772302
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895774908
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895783035
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895784049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895785032
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895785297
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1349895785297
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895804250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895807261
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895843849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895850120
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895851602
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895852897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895853132
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1349895853148
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349895863109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895864981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895964867
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349895965538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349896006236
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1349896011134
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349896013006
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349896014114
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349896014114
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1349896017468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1349896019433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349896026235
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349896050799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349896059847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349896062281
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349896064559
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349896064637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349896066587
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349896068147
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349896068428
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349896069271
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349896079785
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1349896079816
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349896087726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349896090112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349896091984
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1349896101298
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349896102390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1349896104074
